,text,dict_val,enumerator
30672,give voice,7352,30672
30673,phrase,7352,30673
30674,word,7352,30674
30675,phrasing,7352,30675
30676,formulate,7352,30676
30677,articulate,7352,30677
30678,stamp,7353,30678
30679,stereotype,7353,30679
30680,pigeonhole,7353,30680
30681,pigeonhole,7354,30681
30682,stereotype,7354,30682
30683,pigeonholing,7354,30683
30684,stamp,7354,30684
30685,jam,7355,30685
30686,stack,7355,30686
30687,pack,7355,30687
30688,heap,7355,30688
30689,pile,7355,30689
30690,mob,7355,30690
30691,throng,7355,30691
30692,jam,7356,30692
30693,stack,7356,30693
30694,pack,7356,30694
30695,piles,7356,30695
30696,heap,7356,30696
30697,pile,7356,30697
30698,mob,7356,30698
30699,throng,7356,30699
30700,jam,7357,30700
30701,stack,7357,30701
30702,pack,7357,30702
30703,piling,7357,30703
30704,heap,7357,30704
30705,pile,7357,30705
30706,mob,7357,30706
30707,throng,7357,30707
30708,pine,7358,30708
30709,immobilize,7358,30709
30710,languish,7358,30710
30711,trap,7358,30711
30712,ache,7358,30712
30713,pin,7358,30713
30714,pining,7358,30714
30715,yen,7358,30715
30716,immobilise,7358,30716
30717,yearn,7358,30717
30718,pinion,7359,30718
30719,shackle,7359,30719
30720,immobilize,7360,30720
30721,trap,7360,30721
30722,pinning,7360,30722
30723,pin,7360,30723
30724,immobilise,7360,30724
30725,nail,7361,30725
30726,pinpoint,7361,30726
30727,open up,7362,30727
30728,pioneer,7362,30728
30729,initiate,7362,30729
30730,pip,7363,30730
30731,hit,7363,30731
30732,rack up,7363,30732
30733,mop up,7363,30733
30734,worst,7363,30734
30735,whip,7363,30735
30736,shoot,7363,30736
30737,swivel,7364,30737
30738,pivot,7364,30738
30739,placard,7365,30739
30740,bill,7365,30740
30741,stick on,7366,30741
30742,plaster over,7366,30742
30743,poultice,7366,30743
30744,beplaster,7366,30744
30745,plastering,7366,30745
30746,plaster,7366,30746
30747,daub,7366,30747
30748,plot,7367,30748
30749,plat,7367,30749
30750,plate,7368,30750
30751,plat,7368,30751
30752,plating,7368,30752
30753,plot,7368,30753
30754,plough,7369,30754
30755,cover,7369,30755
30756,plow,7369,30756
30757,handle,7369,30757
30758,deal,7369,30758
30759,turn,7369,30759
30760,plowing,7369,30760
30761,treat,7369,30761
30762,address,7369,30762
30763,poison,7370,30763
30764,envenom,7370,30764
30765,poisoning,7370,30765
30766,dig,7371,30766
30767,horn in,7371,30767
30768,nose,7371,30768
30769,poke,7371,30769
30770,pry,7371,30770
30771,prod,7371,30771
30772,jab,7371,30772
30773,thump,7371,30773
30774,stab,7371,30774
30775,intrude,7371,30775
30776,pound,7371,30776
30777,dig,7372,30777
30778,horn in,7372,30778
30779,nose,7372,30779
30780,poking,7372,30780
30781,poke,7372,30781
30782,pry,7372,30782
30783,prod,7372,30783
30784,jab,7372,30784
30785,thump,7372,30785
30786,stab,7372,30786
30787,intrude,7372,30787
30788,pound,7372,30788
30789,punt,7373,30789
30790,pole,7373,30790
30791,poleaxe,7374,30791
30792,poleax,7374,30792
30793,postulate,7375,30793
30794,posit,7375,30794
30795,submit,7375,30795
30796,state,7375,30796
30797,deposit,7375,30797
30798,fix,7375,30798
30799,put forward,7375,30799
30800,situate,7375,30800
30801,put,7376,30801
30802,set,7376,30802
30803,pose,7376,30803
30804,place,7376,30804
30805,lay,7376,30805
30806,position,7376,30806
30807,send,7377,30807
30808,mail,7377,30808
30809,stake,7377,30809
30810,station,7377,30810
30811,put up,7377,30811
30812,place,7377,30812
30813,carry,7377,30813
30814,brand,7377,30814
30815,post,7377,30815
30816,exercise,7378,30816
30817,drill,7378,30817
30818,practice,7378,30818
30819,use,7378,30819
30820,do,7378,30820
30821,rehearse,7378,30821
30822,practise,7378,30822
30823,commit,7378,30823
30824,apply,7378,30824
30825,preach,7379,30825
30826,prophesy,7379,30826
30827,preaching,7379,30827
30828,advocate,7379,30828
30829,connote,7380,30829
30830,proclaim,7380,30830
30831,predicate,7380,30831
30832,preempt,7381,30832
30833,displace,7381,30833
30834,precede,7382,30834
30835,premise,7382,30835
30836,introduce,7382,30836
30837,preface,7382,30837
30838,prejudice,7383,30838
30839,prepossess,7383,30839
30840,precede,7384,30840
30841,premiss,7384,30841
30842,preface,7384,30842
30843,introduce,7384,30843
30844,premise,7384,30844
30845,blackjack,7385,30845
30846,pressure,7385,30846
30847,hale,7385,30847
30848,force,7385,30848
30849,squeeze,7385,30849
30850,coerce,7385,30850
30851,blackmail,7385,30851
30852,hazard,7386,30852
30853,feign,7386,30853
30854,guess,7386,30854
30855,sham,7386,30855
30856,venture,7386,30856
30857,make,7386,30857
30858,make believe,7386,30858
30859,profess,7386,30859
30860,pretend,7386,30860
30861,dissemble,7386,30861
30862,affect,7386,30862
30863,pretending,7386,30863
30864,act,7386,30864
30865,feed,7387,30865
30866,predate,7387,30866
30867,raven,7387,30867
30868,prey,7387,30868
30869,price,7388,30869
30870,pricing,7388,30870
30871,probe,7389,30871
30872,dig into,7389,30872
30873,poke into,7389,30873
30874,examine,7389,30874
30875,keep,7390,30875
30876,continue,7390,30876
30877,carry on,7390,30877
30878,go forward,7390,30878
30879,go along,7390,30879
30880,proceed,7390,30880
30881,go on,7390,30881
30882,go,7390,30882
30883,proceeding,7390,30883
30884,move,7390,30884
30885,keep,7391,30885
30886,proceedings,7391,30886
30887,continue,7391,30887
30888,carry on,7391,30888
30889,go forward,7391,30889
30890,go along,7391,30890
30891,proceed,7391,30891
30892,go on,7391,30892
30893,go,7391,30893
30894,move,7391,30894
30895,profit,7392,30895
30896,gain,7392,30896
30897,profits,7392,30897
30898,benefit,7392,30898
30899,turn a profit,7392,30899
30900,program,7393,30900
30901,programme,7393,30901
30902,program,7394,30902
30903,programing,7394,30903
30904,programme,7394,30904
30905,program,7395,30905
30906,programming,7395,30906
30907,programme,7395,30907
30908,pass on,7396,30908
30909,build,7396,30909
30910,march on,7396,30910
30911,build up,7396,30911
30912,progress,7396,30912
30913,advance,7396,30913
30914,get along,7396,30914
30915,shape up,7396,30915
30916,work up,7396,30916
30917,come along,7396,30917
30918,move on,7396,30918
30919,get on,7396,30919
30920,come on,7396,30920
30921,go on,7396,30921
30922,cut back,7397,30922
30923,snip,7397,30923
30924,clip,7397,30924
30925,rationalise,7397,30925
30926,prune,7397,30926
30927,rationalize,7397,30927
30928,crop,7397,30928
30929,cut,7397,30929
30930,trim,7397,30930
30931,lop,7397,30931
30932,dress,7397,30932
30933,cut back,7398,30933
30934,snip,7398,30934
30935,clip,7398,30935
30936,rationalise,7398,30936
30937,prune,7398,30937
30938,rationalize,7398,30938
30939,crop,7398,30939
30940,cut,7398,30940
30941,pruning,7398,30941
30942,trim,7398,30942
30943,lop,7398,30943
30944,dress,7398,30944
30945,puncture,7399,30945
30946,deflate,7399,30946
30947,pun,7400,30947
30948,punning,7400,30948
30949,pole,7401,30949
30950,game,7401,30950
30951,punt,7401,30951
30952,stake,7401,30952
30953,bet on,7401,30953
30954,back,7401,30954
30955,gage,7401,30955
30956,pole,7402,30956
30957,game,7402,30957
30958,punting,7402,30958
30959,punt,7402,30959
30960,stake,7402,30960
30961,bet on,7402,30961
30962,back,7402,30962
30963,gage,7402,30963
30964,whelp,7403,30964
30965,pup,7403,30965
30966,buy,7404,30966
30967,purchase,7404,30967
30968,buy,7405,30968
30969,purchase,7405,30969
30970,purchasing,7405,30970
30971,strain,7406,30971
30972,puree,7406,30972
30973,wrinkle,7407,30973
30974,purse,7407,30974
30975,campaign,7408,30975
30976,bear on,7408,30976
30977,crusade,7408,30977
30978,push,7408,30978
30979,labor,7408,30979
30980,press,7408,30980
30981,promote,7408,30981
30982,advertise,7408,30982
30983,advertize,7408,30983
30984,tug,7408,30984
30985,labour,7408,30985
30986,force,7408,30986
30987,drive,7408,30987
30988,crowd,7408,30988
30989,fight,7408,30989
30990,agitate,7408,30990
30991,beat back,7409,30991
30992,push back,7409,30992
30993,drive,7409,30993
30994,repulse,7409,30994
30995,force back,7409,30995
30996,repel,7409,30996
30997,quartering,7410,30997
30998,quarter,7410,30998
30999,billet,7410,30999
31000,draw and quarter,7410,31000
31001,draw,7410,31001
31002,canton,7410,31002
31003,quarter,7411,31003
31004,billet,7411,31004
31005,draw and quarter,7411,31005
31006,quarters,7411,31006
31007,draw,7411,31007
31008,canton,7411,31008
31009,quaver,7412,31009
31010,warble,7412,31010
31011,trill,7412,31011
31012,waver,7412,31012
31013,queens,7413,31013
31014,queen,7413,31014
31015,quench,7414,31015
31016,appease,7414,31016
31017,stay,7414,31017
31018,quelling,7414,31018
31019,quell,7414,31019
31020,squelch,7414,31020
31021,quiver,7415,31021
31022,palpitate,7415,31022
31023,flitter,7415,31023
31024,pulsate,7415,31024
31025,quake,7415,31025
31026,beat,7415,31026
31027,waver,7415,31027
31028,flicker,7415,31028
31029,quivering,7415,31029
31030,flutter,7415,31030
31031,quiz,7416,31031
31032,test,7416,31032
31033,cite,7417,31033
31034,quote,7417,31034
31035,race,7418,31035
31036,speed,7418,31036
31037,bucket along,7418,31037
31038,run,7418,31038
31039,step on it,7418,31039
31040,belt along,7418,31040
31041,cannonball along,7418,31041
31042,pelt along,7418,31042
31043,hotfoot,7418,31043
31044,rush along,7418,31044
31045,hie,7418,31045
31046,hasten,7418,31046
31047,rush,7418,31047
31048,rail,7419,31048
31049,inveigh,7419,31049
31050,vituperate,7419,31050
31051,revile,7419,31051
31052,rail in,7419,31052
31053,rail off,7419,31053
31054,fulminate,7419,31054
31055,train,7419,31055
31056,vilify,7419,31056
31057,rail,7420,31057
31058,inveigh,7420,31058
31059,railing,7420,31059
31060,vituperate,7420,31060
31061,revile,7420,31061
31062,rail in,7420,31062
31063,rail off,7420,31063
31064,fulminate,7420,31064
31065,train,7420,31065
31066,vilify,7420,31066
31067,dragoon,7421,31067
31068,railroad,7421,31068
31069,railroading,7421,31069
31070,sandbag,7421,31070
31071,ransacking,7422,31071
31072,despoil,7422,31072
31073,strip,7422,31073
31074,rifle,7422,31074
31075,foray,7422,31075
31076,reave,7422,31076
31077,loot,7422,31077
31078,comb,7422,31078
31079,ransack,7422,31079
31080,pillage,7422,31080
31081,plunder,7422,31081
31082,redeem,7423,31082
31083,ransom,7423,31083
31084,jabber,7424,31084
31085,rant,7424,31085
31086,mouth off,7424,31086
31087,spout,7424,31087
31088,rave,7424,31088
31089,ranting,7424,31089
31090,rabbit on,7424,31090
31091,knock,7425,31091
31092,pink,7425,31092
31093,knap,7425,31093
31094,tap,7425,31094
31095,rap,7425,31095
31096,gush,7426,31096
31097,jabber,7426,31097
31098,rant,7426,31098
31099,mouth off,7426,31099
31100,spout,7426,31100
31101,rave,7426,31101
31102,rabbit on,7426,31102
31103,ravel out,7427,31103
31104,tangle,7427,31104
31105,knot,7427,31105
31106,unravel,7427,31106
31107,ravel,7427,31107
31108,ravel out,7428,31108
31109,raveling,7428,31109
31110,tangle,7428,31110
31111,knot,7428,31111
31112,unravel,7428,31112
31113,ravel,7428,31113
31114,ravel out,7429,31114
31115,tangle,7429,31115
31116,ravelling,7429,31116
31117,knot,7429,31117
31118,unravel,7429,31118
31119,ravel,7429,31119
31120,raven,7430,31120
31121,prey,7430,31121
31122,devour,7430,31122
31123,guttle,7430,31123
31124,predate,7430,31124
31125,pig,7430,31125
31126,spring,7431,31126
31127,resile,7431,31127
31128,recoil,7431,31128
31129,take a hop,7431,31129
31130,reverberate,7431,31130
31131,rally,7431,31131
31132,bounce,7431,31132
31133,rebound,7431,31133
31134,ricochet,7431,31134
31135,bound,7431,31135
31136,rebroadcast,7432,31136
31137,rerun,7432,31137
31138,rebuff,7433,31138
31139,drive back,7433,31139
31140,snub,7433,31140
31141,repulse,7433,31141
31142,repel,7433,31142
31143,fight off,7433,31143
31144,rebuilding,7434,31144
31145,reconstruct,7434,31145
31146,rebuild,7434,31146
31147,recoding,7435,31147
31148,recode,7435,31148
31149,reverberate,7436,31149
31150,squinch,7436,31150
31151,spring,7436,31151
31152,recoil,7436,31152
31153,take a hop,7436,31153
31154,shrink,7436,31154
31155,kick,7436,31155
31156,ricochet,7436,31156
31157,flinch,7436,31157
31158,bounce,7436,31158
31159,kick back,7436,31159
31160,backlash,7436,31160
31161,bound,7436,31161
31162,cringe,7436,31162
31163,resile,7436,31163
31164,wince,7436,31164
31165,rebound,7436,31165
31166,quail,7436,31166
31167,backfire,7436,31167
31168,funk,7436,31168
31169,compensate,7437,31169
31170,recompense,7437,31170
31171,repair,7437,31171
31172,remunerate,7437,31172
31173,indemnify,7437,31173
31174,stagger,7438,31174
31175,whirl,7438,31175
31176,keel,7438,31176
31177,gyrate,7438,31177
31178,reel,7438,31178
31179,swag,7438,31179
31180,spin around,7438,31180
31181,lurch,7438,31181
31182,careen,7438,31182
31183,spin,7438,31183
31184,referee,7439,31184
31185,umpire,7439,31185
31186,peer review,7439,31186
31187,referee,7440,31187
31188,umpire,7440,31188
31189,refereeing,7440,31189
31190,peer review,7440,31190
31191,cite,7441,31191
31192,reference,7441,31192
31193,refill,7442,31193
31194,fill again,7442,31194
31195,replenish,7442,31195
31196,refill,7443,31196
31197,fill again,7443,31197
31198,refilling,7443,31198
31199,replenish,7443,31199
31200,show,7444,31200
31201,file,7444,31201
31202,read,7444,31202
31203,record,7444,31203
31204,register,7444,31204
31205,cross-file,7444,31205
31206,return,7445,31206
31207,turn back,7445,31207
31208,fall back,7445,31208
31209,lapse,7445,31209
31210,retrograde,7445,31210
31211,retrogress,7445,31211
31212,recidivate,7445,31212
31213,revert,7445,31213
31214,relapse,7445,31214
31215,retrovert,7445,31215
31216,regress,7445,31216
31217,regret,7446,31217
31218,rue,7446,31218
31219,repent,7446,31219
31220,regrets,7447,31220
31221,regret,7447,31221
31222,rue,7447,31222
31223,repent,7447,31223
31224,dispense with,7448,31224
31225,relinquish,7448,31225
31226,resign,7448,31226
31227,free,7448,31227
31228,give up,7448,31228
31229,quit,7448,31229
31230,let go of,7448,31230
31231,forgo,7448,31231
31232,waive,7448,31232
31233,forego,7448,31233
31234,let go,7448,31234
31235,release,7448,31235
31236,relinquishing,7448,31236
31237,foreswear,7448,31237
31238,renounce,7448,31238
31239,enjoy,7449,31239
31240,savor,7449,31240
31241,relish,7449,31241
31242,savour,7449,31242
31243,bask,7449,31243
31244,relishing,7450,31244
31245,enjoy,7450,31245
31246,savor,7450,31246
31247,relish,7450,31247
31248,savour,7450,31248
31249,bask,7450,31249
31250,relive,7451,31250
31251,reliving,7451,31251
31252,live over,7451,31252
31253,renegue on,7452,31253
31254,go back on,7452,31254
31255,renege,7452,31255
31256,renege on,7452,31256
31257,engage,7453,31257
31258,take,7453,31258
31259,rive,7453,31259
31260,let,7453,31260
31261,rend,7453,31261
31262,lease,7453,31262
31263,charter,7453,31263
31264,rent,7453,31264
31265,rip,7453,31265
31266,pull,7453,31266
31267,hire,7453,31267
31268,engage,7454,31268
31269,take,7454,31269
31270,let,7454,31270
31271,renting,7454,31271
31272,lease,7454,31272
31273,charter,7454,31273
31274,rent,7454,31274
31275,hire,7454,31275
31276,reordering,7455,31276
31277,reorder,7455,31277
31278,reposition,7456,31278
31279,shift,7456,31279
31280,dislodge,7456,31280
31281,reposition,7457,31281
31282,shift,7457,31282
31283,dislodge,7457,31283
31284,repositioning,7457,31284
31285,respite,7458,31285
31286,reprieve,7458,31286
31287,readjust,7459,31287
31288,reset,7459,31288
31289,reshuffling,7460,31289
31290,reshuffle,7460,31290
31291,purpose,7461,31291
31292,adjudicate,7461,31292
31293,dissolve,7461,31293
31294,answer,7461,31294
31295,solve,7461,31295
31296,break up,7461,31296
31297,settle,7461,31297
31298,conclude,7461,31298
31299,resolve,7461,31299
31300,decide,7461,31300
31301,purpose,7462,31301
31302,adjudicate,7462,31302
31303,dissolve,7462,31303
31304,answer,7462,31304
31305,solve,7462,31305
31306,break up,7462,31306
31307,settle,7462,31307
31308,conclude,7462,31308
31309,resolve,7462,31309
31310,decide,7462,31310
31311,resolving,7462,31311
31312,repair,7463,31312
31313,fall back,7463,31313
31314,resort,7463,31314
31315,recur,7463,31315
31316,retraining,7464,31316
31317,retrain,7464,31317
31318,make over,7465,31318
31319,retread,7465,31319
31320,remould,7465,31320
31321,rework,7465,31321
31322,remold,7465,31322
31323,withdraw,7466,31323
31324,retire,7466,31324
31325,crawfish out,7466,31325
31326,pull back,7466,31326
31327,back away,7466,31327
31328,crawfish,7466,31328
31329,back out,7466,31329
31330,retrograde,7466,31330
31331,move back,7466,31331
31332,retreat,7466,31332
31333,pull in one's horns,7466,31333
31334,pull away,7466,31334
31335,recede,7466,31335
31336,draw back,7466,31336
31337,rephrase,7467,31337
31338,rewording,7467,31338
31339,reword,7467,31339
31340,paraphrase,7467,31340
31341,rewriting,7468,31341
31342,rewrite,7468,31342
31343,rhumba,7469,31343
31344,rumba,7469,31344
31345,rime,7470,31345
31346,rhyme,7470,31346
31347,blackguard,7471,31347
31348,rib,7471,31348
31349,jest at,7471,31349
31350,ridicule,7471,31350
31351,laugh at,7471,31351
31352,ribbing,7471,31352
31353,guy,7471,31353
31354,poke fun,7471,31354
31355,roast,7471,31355
31356,make fun,7471,31356
31357,blackguard,7472,31357
31358,rib,7472,31358
31359,jest at,7472,31359
31360,ridicule,7472,31360
31361,laugh at,7472,31361
31362,guy,7472,31362
31363,poke fun,7472,31363
31364,roast,7472,31364
31365,make fun,7472,31365
31366,ribes,7472,31366
31367,despoil,7473,31367
31368,strip,7473,31368
31369,rifle,7473,31369
31370,foray,7473,31370
31371,reave,7473,31371
31372,loot,7473,31372
31373,ransack,7473,31373
31374,pillage,7473,31374
31375,go,7473,31375
31376,plunder,7473,31376
31377,despoil,7474,31377
31378,strip,7474,31378
31379,rifle,7474,31379
31380,foray,7474,31380
31381,reave,7474,31381
31382,loot,7474,31382
31383,rifling,7474,31383
31384,ransack,7474,31384
31385,pillage,7474,31385
31386,go,7474,31386
31387,plunder,7474,31387
31388,set up,7475,31388
31389,rig,7475,31389
31390,set,7475,31390
31391,manipulate,7475,31391
31392,rigging,7476,31392
31393,rig,7476,31393
31394,set,7476,31394
31395,set up,7476,31395
31396,manipulate,7476,31396
31397,undulate,7477,31397
31398,babble,7477,31398
31399,burble,7477,31399
31400,bubble,7477,31400
31401,rippling,7477,31401
31402,cockle,7477,31402
